Gene,Count
NM_001346487,7
NM_001346489,7
NM_001346495,1
NM_001346494,1
NM_001346496,1
NM_001346497,1
NM_019044,5
NM_001353322,7
NM_001353320,7
NM_152538,7
NM_001353325,4
NM_001353324,4
NM_001353321,4
NM_001015887,4
NM_001353319,4
NM_001353326,4
NM_001353323,4
NM_001353318,4
NM_018330,4
NM_001127211,4
NM_001258298,4
NM_001258300,7
NM_001258299,4
NR_163972,3
NM_017544,3
NR_147154,2
NM_001716,1
NM_032966,1
NM_145802,2
NM_145800,2
NM_145799,2
NM_015129,2
NR_039713,1
NM_001378214,1
NM_001378213,1
NR_165445,1
NM_000414,1
NM_001292028,1
NM_001199291,1
NM_001292027,1
NM_001374498,1
NM_001374499,1
NM_001374497,1
NM_001374502,1
NM_001199292,1
NR_164653,1
NR_164654,1
NM_001374503,1
NM_001374500,1
NM_001374501,1
NM_001178035,4
NM_001042475,4
NM_206921,4
NM_000127,9
NM_022491,1
NM_006952,3
NM_001467,3
NM_001164279,3
NM_001164278,3
NM_001164277,3
NM_020754,5
NR_146513,8
NR_146514,8
NM_004784,8
NM_002581,7
NM_173791,5
NM_024528,1
NM_005188,7
NM_018266,3
NR_073506,3
NM_001378364,8
NM_001378359,8
NM_001378360,8
NM_017696,8
NM_001378366,8
NM_001378367,8
NM_001378357,8
NM_001378356,8
NR_165493,8
NR_146234,19
NR_131238,8
NR_024265,5
NM_152305,5
NM_014010,38
NM_001365068,38
NM_001365069,38
NM_198188,10
NM_001184734,10
NM_198187,10
NM_198186,10
NM_003619,4
NM_001101676,13
NR_109794,13
NM_001349811,13
NM_032015,1
NM_032498,2
NM_031433,1
NM_015645,1
NM_001278431,1
NM_001099685,1
NM_005191,2
NR_131960,8
NR_033973,3
NR_002791,2
NR_144378,2
NR_034160,4
NR_134997,1
NM_001371092,1
NM_001125,1
NM_001291950,1
NM_001291949,1
NM_024581,2
NM_001100411,3
NM_001288576,3
NM_001165924,1
NM_004098,1
NM_001206961,1
NM_001206960,1
NR_120610,1
NM_015900,1
NM_001293225,1
NR_131962,4
NR_131961,4
NM_001363274,7
NM_207506,7
NM_001184735,1
NM_017938,1
NM_001104545,1
NM_001104544,1
NM_152380,2
NM_001330677,1
NM_003889,2
NM_033013,2
NM_022002,2
NR_109983,4
NM_005907,8
NR_131963,3
NM_203285,5
NM_194286,5
NM_002855,3
NM_001354596,8
NM_002093,8
NM_001146156,8
NR_103825,1
NM_203286,2
NM_201263,4
NM_001378229,4
NM_001378231,4
NM_015836,4
NM_001378230,4
NM_001378228,4
NM_001378227,4
NM_001378226,4
NM_001122606,2
NM_002294,2
NM_013995,2
NR_126447,1
NM_001426,1
NR_125930,1
NR_120587,1
NM_001318066,3
NM_014822,3
NR_038210,3
NM_001079872,3
NM_003588,3
NM_001330624,3
NM_001369145,3
NR_125975,3
NR_125976,2
NR_125974,1
NR_125977,1
NM_152692,1
NM_001011551,1
NM_001286754,8
NR_046100,1
NM_014904,1
NM_001330167,1
NM_178499,8
NM_001286755,7
NM_133477,7
NM_001128933,6
NM_001128934,6
NM_016644,12
NM_001300783,12
NM_001308087,12
NR_026940,6
NR_026939,6
NR_026941,1
NM_001308088,11
NR_146623,1
NM_153002,8
NM_001168271,8
NR_134600,15
NM_012281,26
NM_002546,2
NM_001324095,10
NM_138637,5
NM_182915,5
NM_001008410,5
NM_018234,5
NM_012101,4
NM_001330382,3
NR_046721,1
NM_001080146,4
NM_001080142,4
NM_001080137,4
NM_001080139,4
NM_001080145,4
NM_173571,4
NM_001080143,4
NM_001242922,4
NM_001080144,4
NM_001080138,4
NM_001322332,3
NM_001322330,3
NM_001017927,3
NM_001322329,3
NM_001322331,3
NM_016599,2
NM_006438,3
NM_022063,2
NM_001134672,2
NM_178507,2
NM_001080141,2
NM_001080140,1
NR_033781,1
NM_007085,2
NM_001244682,2
NM_014352,2
NM_006253,1
NM_001080470,1
NM_019050,2
NM_001371395,2
NM_001371399,2
NM_001371396,2
NM_001371398,2
NM_001371397,2
NM_001206999,7
NM_007174,7
NM_183240,1
NM_006623,3
NM_001198665,12
NM_015313,12
NM_001301084,12
NM_001166107,2
NM_005518,2
NR_073133,8
NR_073132,8
NM_001271049,8
NM_032044,7
NM_001159352,7
NM_001159353,6
NM_000187,1
NM_001364012,3
NM_024408,3
NM_001200001,3
NR_148341,1
NM_005513,1
NM_033437,3
NM_001083,3
NM_033430,3
NM_012338,1
NM_138554,1
NM_003266,1
NM_138557,1
NM_153810,2
NM_014619,3
NM_001282470,3
NM_001282473,3
NM_001367886,3
NR_147893,3
NR_147892,3
NM_207311,3
NR_147894,3
NM_002830,1
NM_001329984,3
NM_001271872,3
NM_001385226,3
NM_001368324,3
NM_001366280,3
NM_001271870,3
NM_001330684,3
NM_001385228,3
NM_001385227,3
NR_104189,3
NM_001308330,4
NM_014980,4
NR_145516,4
NM_001348344,4
NM_001348345,4
NM_001348343,4
NM_005308,6
NM_014730,3
NM_001303628,3
NM_001303627,3
NM_001384947,11
NM_021110,11
NM_199420,3
NM_006918,2
NM_001024956,2
NM_001302554,2
NM_000017,2
NM_139015,2
NR_003955,1
NM_152546,5
NM_016298,1
NM_001323969,1
NM_001323967,1
NM_001033925,1
NR_136661,1
NM_001323968,1
NM_001323964,1
NR_136662,1
NM_001323970,1
NR_136663,1
NM_001323965,1
NM_003252,1
NM_003105,45
NR_169501,1
NM_005335,5
NM_001292041,5
NM_207317,39
NM_001367759,39
NM_001367760,39
NM_152730,39
NR_104452,39
NM_022045,39
NR_151725,39
NM_018460,9
NM_001100166,9
NM_014721,9
NM_001100164,9
NM_001100165,9
NR_126023,12
NM_001005287,6
NM_001001802,2
NM_001278267,75
NM_001351365,111
NM_001168235,12
NM_001350895,1
NM_001350893,1
NM_001350881,1
NM_001350887,1
NM_001350894,1
NM_001042482,1
NM_022445,1
NR_146934,1
NM_001350885,1
NM_001350882,1
NM_001350889,1
NM_001350886,1
NM_001350883,1
NM_001350879,1
NM_001350880,1
NR_146935,1
NM_015117,12
NM_001037501,1
NR_102404,1
NR_102405,1
NM_007124,51
NM_001277444,50
NR_144516,30
NR_144517,30
NM_001198834,13
NM_014644,13
NM_001350520,7
NM_001377392,37
NM_001350521,37
NM_001198832,30
NM_001350522,30
NM_001377393,30
NM_001350523,30
NR_164799,42
NM_001376325,42
NM_001376320,42
NM_001376307,42
NM_001354360,42
NR_164800,42
NM_001376308,42
NM_001284238,42
NM_001376321,42
NR_164806,42
NR_164802,42
NR_164807,42
NM_001376322,42
NM_001376327,42
NM_001376316,42
NM_001376310,42
NM_001164629,42
NM_001376329,42
NM_001376331,42
NR_164803,42
NR_164804,42
NR_164805,42
NM_001376317,42
NM_001376313,42
NM_001376314,42
NM_001376306,42
NR_164801,42
NM_001284233,42
NM_001284234,42
NM_001376311,42
NM_001376326,42
NR_164808,42
NM_001354354,42
NM_001354353,42
NM_001376332,42
NM_001376323,42
NM_001376312,42
NM_001354352,42
NM_001354351,42
NM_001354350,42
NM_001376309,42
NM_001354362,42
NM_001376315,42
NM_001354355,42
NM_001376319,42
NM_001376318,42
NR_164809,42
NM_001376324,42
NR_148872,16
NM_024659,13
NM_001006636,31
NM_001354361,31
NM_001376328,31
NM_001284235,42
NM_001354356,42
NM_001376330,42
NM_001354358,16
NR_125886,5
NM_001381874,2
NM_182706,3
NM_015356,3
NM_001002811,2
NM_001002812,8
NM_002100,2
NM_001304382,2
NM_001375323,45
NM_178564,1
NM_022359,30
NM_001195260,8
NM_001195261,6
NM_001002810,6
NM_000445,21
NM_201378,20
NM_201379,16
NM_201380,15
NM_201381,14
NM_201382,14
NM_201383,14
NM_201384,8
NM_001308190,8
NM_002099,8
NM_001308187,8
NR_134234,6
NM_032789,6
NM_001317895,6
NM_198572,6
NM_001134374,6
NR_158171,8
NR_158170,8
NM_004892,7
NM_017570,5
NM_001039703,13
NM_001302371,13
NR_033870,9
NM_152550,1
NM_001280799,3
NM_144698,3
NM_001317964,2
NM_016460,2
NM_001317965,2
NM_020117,2
NM_031309,2
NR_037595,1
NM_006099,1
NM_022475,5
NM_006468,3
NM_001303456,3
NM_018989,4
NM_174922,2
NM_014455,1
NM_013291,1
NM_001321245,3
NM_001085420,3
NM_001271900,4
NM_001271899,4
NM_181677,4
NM_181678,4
NM_181676,4
NM_181674,4
NM_001278141,1
NM_001278065,8
NM_001278064,8
NM_001278067,8
NM_001278066,8
NM_014141,32
NR_147190,1
NR_147191,1
NM_001348451,5
NM_001144829,1
NM_001144830,1
NM_001461,1
NM_178835,5
NM_001306215,5
NM_001112724,5
NM_001287740,5
NM_145001,5
NM_001348463,3
NM_001256336,3
NM_001348461,3
NR_145694,3
NR_145693,3
NM_001256337,3
NM_001256338,3
NM_001348460,3
NM_001348464,3
NR_145691,3
NR_145692,3
NM_024568,3
NM_001348454,3
NM_001348456,3
NR_145685,3
NR_145687,3
NR_145684,3
NR_145686,3
NR_145683,3
NM_001348459,3
NM_001348457,3
NR_145688,3
NR_145682,3
NR_145689,3
NR_145690,3
NR_145695,3
NR_046070,3
NR_145681,3
NM_001348453,3
NM_001348458,3
NM_001348466,3
NM_001348462,3
NM_001348465,3
NM_001348455,3
NM_004284,3
NM_001348452,3
NR_038423,7
NM_001197294,3
NM_006834,1
NR_038902,4
NM_024694,5
NM_001282282,3
NM_014790,3
NM_001270941,3
NM_001270934,3
NM_004326,1
NM_001185082,1
NM_002024,1
NR_033699,1
NM_001185081,1
NR_033700,1
NM_001185076,1
NM_001185075,1
NM_007080,1
NM_152578,1
NR_121655,2
NR_034115,7
NM_001029998,6
NM_001317816,6
NR_133924,6
NM_001300842,6
NM_001317817,1
NM_032128,1
NR_120331,1
NM_031956,9
NM_001300761,9
NM_001317806,9
NR_133922,9
NR_105057,8
NM_001127715,1
NM_139244,1
NM_002025,9
NM_001169123,9
NM_001169125,9
NM_001169124,9
NM_001169122,9
NM_001271723,1
NM_205836,1
NM_030793,1
NR_104217,94
NM_001871,11
NM_018241,11
NM_001345858,11
NM_001345859,11
NM_001345860,11
NM_001301018,11
NM_014945,11
NM_001301028,11
NM_001370417,11
NM_001370418,11
NM_001301015,11
NM_001345861,11
NM_152998,11
NM_001203247,11
NM_001203248,11
NM_004456,11
NM_001203249,11
NM_018328,85
NM_001378120,85
NM_024605,6
NM_001346505,4
NM_001346506,4
NM_015278,4
NM_001346508,4
NM_001346507,4
NM_001346509,4
NM_020781,4
NM_170686,4
NM_001308258,3
NM_032383,3
NR_160535,1
NM_001080790,1
NM_005365,1
NR_111000,1
NR_111001,1
NR_046371,2
NM_000096,2
NM_001025105,1
NM_001271741,1
NM_001892,1
NM_001271742,1
NM_003575,1
NM_001303481,1
NR_027356,1
NR_027355,1
NR_027354,1
NM_001354819,79
NR_148974,79
NM_000901,79
NM_001166104,79
NR_102703,2
NM_004617,1
NM_001172698,2
NM_133263,2
NM_001172699,2
NM_005715,2
NR_160941,1
NM_004522,2
NM_001351030,4
NR_147016,4
NR_147015,4
NR_147019,4
NR_147014,4
NR_147018,4
NR_147017,4
NM_001351029,4
NR_147022,1
NM_001351027,1
NR_147021,1
NR_147020,1
NR_147012,5
NM_001351028,5
NR_111932,1
NR_136187,1
NR_105061,1
NM_139126,1
NM_014849,1
NM_001328675,1
NM_001328674,1
NM_001301063,2
NM_001353992,2
NM_001353993,2
NM_001353991,2
NM_001353994,2
NM_001306145,2
NM_003828,2
NR_148676,2
NM_001353990,2
NM_001306144,2
NM_001353996,2
NM_001353995,2
NM_005850,1
NM_001317005,4
NM_001317003,4
NM_001317006,4
NM_177964,4
NM_001543,1
NM_138785,1
NM_001317004,3
NM_001317002,3
NR_110186,1
NM_001166208,1
NM_001166209,1
NM_001350340,1
NM_001350339,1
NM_001350392,1
NM_004690,1
NR_073033,1
NR_147013,1
NM_001164458,1
NM_001164459,1
NM_001242614,3
NM_001184808,3
NM_134446,3
NM_134445,3
NM_031462,3
NM_001279353,4
NM_001279354,4
NR_103998,4
NM_007259,4
NM_198887,2
NR_104456,2
NR_125887,6
NM_018047,1
NM_005389,4
NM_001252052,4
NM_001252049,4
NM_001252050,4
NM_001252051,4
NM_001252053,2
NM_001360452,4
NM_001360456,4
NM_173680,2
NM_016221,4
NM_001135643,4
NM_001135644,4
NM_001304722,1
NM_001304724,1
NM_016274,1
NM_001304723,1
NM_001303264,4
NR_130136,4
NM_014779,4
NR_034033,2
NR_135098,1
NM_032947,1
NM_032832,1
NM_175571,1
NM_001195685,4
NM_194317,4
NR_045126,2
NM_001243328,2
NM_139165,1
NM_001243325,1
NM_001243327,1
NM_001301040,1
NM_001301039,1
NM_024579,1
NM_001301042,1
NM_001301041,1
NM_001346557,1
NM_001319046,1
NM_001319044,1
NM_001319043,1
NM_001319045,1
NM_032025,1
NM_001363507,13
NM_001378180,13
NM_016275,2
NM_001297673,7
NM_001297674,7
NM_015203,7
NM_001378184,10
NM_001378179,10
NM_001378177,10
NM_001363509,10
NM_001378182,10
NM_001378181,10
NM_001378178,10
NM_001308234,2
NM_152394,2
NM_024518,1
NM_015660,1
NM_001329790,1
NM_002084,1
NM_015702,3
NR_121675,1
NR_121674,1
NM_001252385,3
NM_001258456,3
NM_001258455,3
NM_001252390,3
NM_001252391,3
NM_001252392,3
NM_001252386,3
NM_001258454,3
NM_006058,3
NM_001252393,3
NM_001364487,3
NM_001364486,3
NM_001303630,3
NM_001199577,3
NM_018384,2
NR_073514,1
NM_001271896,1
NR_073513,1
NM_025150,1
NM_001271895,1
NR_110240,4
NM_005067,1
NM_030949,1
NM_001351281,1
NM_018178,1
NR_145421,2
NM_052995,1
NM_001195794,1
NR_046380,1
NM_174878,1
NM_001256819,1
NM_001378186,2
NM_001378187,2
NM_001378185,2
NM_181774,1
NM_001145017,1
NM_000238,1
NM_172056,1
NR_024066,1
NM_181776,1
NM_001318495,1
NM_001164695,1
NM_203395,1
NM_001164694,1
NR_134655,1
NM_000603,1
NM_001160109,1
NM_001160111,1
NM_001160110,1
NM_001286035,2
NM_001350225,2
NM_001350226,2
NM_001668,2
NM_001197325,2
NM_178427,2
NM_001350224,2
NM_001286036,2
NM_053002,5
NM_001350104,2
NM_001281300,2
NM_001350103,2
NM_031946,2
NM_001350102,2
NM_001308304,1
NM_001042535,1
NM_001308305,1
NM_173493,2
NM_001308151,1
NM_078483,1
NM_001349740,1
NM_001308150,1
NM_001038707,1
NM_020239,1
NM_023915,1
NM_001040261,3
NR_036614,3
NM_001040260,3
NM_001029884,3
NM_001329804,3
NM_001329805,3
NM_001329799,3
NM_001329798,3
NM_001329800,3
NM_144618,1
NM_001323909,1
NM_001323907,1
NM_001323906,1
NM_001323912,1
NM_001323911,1
NM_001323913,1
NM_001323908,1
NM_001323910,1
NM_022788,1
NM_001329801,2
NM_001329806,2
NM_001329802,2
NM_001329803,2
NM_001284262,2
NM_001284261,2
NM_198285,2
NM_001284260,2
NM_001011548,1
NM_002362,1
NM_001011549,1
NM_001011550,1
NM_001178062,1
NM_001178061,1
NM_030913,1
NR_146972,1
NM_001369623,1
NM_001369625,1
NM_001369626,1
NM_001369628,1
NM_001369624,1
NM_001369629,1
NM_002651,1
NM_001198774,1
NM_001198775,1
NM_001198773,1
NM_001330721,1
NM_001367550,23
NM_001364905,23
NM_006726,23
NM_001199282,23
NM_001292000,1
NM_000171,1
NM_001146040,1
NM_001242767,5
NR_146719,5
NM_015440,5
NM_001350486,5
NM_001242768,5
NM_001350492,5
NM_001350493,5
NR_146720,5
NM_001350487,5
NM_001040633,9
NM_001304527,5
NM_001363698,5
NM_001304531,1
NM_024429,1
NM_016203,14
NM_001254738,1
NM_005168,1
NM_001350490,4
NR_109876,17
NM_000808,15
NM_001194937,2
NM_001194938,2
NM_015100,2
NM_145796,2
NM_207171,1
NR_110241,1
NM_207365,2
NR_110203,12
NR_110202,12
NM_020770,1
NM_006439,1
NM_001354885,1
NM_001301317,5
NM_001126337,5
NM_020127,5
NR_125868,4
NM_001330723,5
NM_030918,5
NM_005100,5
NM_005060,3
NM_001001523,3
NM_020167,2
NM_001286562,2
NM_024573,2
NM_001371465,3
NM_001371475,3
NM_001371462,3
NM_001371464,3
NM_001371461,3
NM_001371466,3
NM_001371460,3
NM_022087,3
NM_001371467,3
NM_001371459,3
NM_001371469,3
NM_001371463,3
NR_163956,3
NM_001304514,3
NM_001371470,3
NM_001371468,3
NR_163957,3
NM_001371458,3
NR_163959,3
NM_001371472,3
NR_163958,3
NM_001371471,3
NM_001371473,3
NM_001371474,3
NM_025059,1
NM_170606,10
NR_130638,1
NM_001376819,2
NM_001376840,2
NM_001376845,2
NM_001376826,2
NM_001376839,2
NM_001376824,2
NM_001376823,2
NM_001376827,2
NM_001376849,2
NM_001376833,2
NM_207292,2
NM_001376838,2
NM_001376841,2
NR_164857,2
NM_001376829,2
NM_207294,2
NM_001376842,2
NM_001376844,2
NR_164864,2
NM_001376831,2
NM_001376843,2
NM_207296,2
NM_001376846,2
NM_207293,2
NM_001376847,2
NM_001376848,2
NR_164861,2
NM_001314057,2
NM_001376818,2
NM_001376820,2
NM_001376851,2
NM_001376832,2
NM_001376822,2
NR_164860,2
NM_001376837,2
NM_207297,2
NR_164858,2
NM_001376836,2
NM_021038,2
NM_207295,2
NM_001376834,2
NM_001376830,2
NM_001363870,2
NM_001376853,2
NR_164862,2
NM_001376821,2
NM_001376835,2
NM_001376825,2
NR_164865,2
NR_164863,2
NM_001376828,2
NM_001378128,4
NM_001378122,4
NM_001378121,4
NM_001378131,4
NM_001378129,2
NM_001378123,2
NM_001378126,2
NM_001243349,2
NM_001009555,2
NM_001378130,2
NM_001378127,2
NM_001378124,2
NM_001128923,2
NM_001128924,2
NR_109877,38
NM_001385568,41
NM_001122742,41
NM_001385570,41
NM_001009931,2
NM_001291230,39
NM_001291241,39
NM_001122741,39
NM_001385571,39
NM_001385569,39
NM_001122740,39
NM_000125,39
NM_001385572,39
NM_001328100,40
NR_110248,1
NM_002016,34
NM_001177664,34
NM_018151,34
NM_001177663,34
NM_001177665,34
NR_103778,3
NM_016190,1
NM_001164508,10
NM_001164507,10
NM_004543,10
NM_001271208,10
NM_001348694,10
NM_001109977,10
NM_033071,16
NM_001347701,4
NM_001347702,4
NM_182961,16
NR_036121,4
NM_001350942,4
NM_001350940,4
NR_146947,4
NR_146946,4
NM_001350946,4
NR_146948,4
NM_001350944,4
NR_146949,4
NR_146950,4
NR_146951,4
NM_001350943,4
NM_001350945,4
NM_001040135,4
NM_001350941,4
NM_020445,4
NM_004564,3
NM_001363341,3
NM_001367757,1
NM_001080485,1
NM_177985,2
NM_012097,2
NM_001037174,2
NM_001145798,6
NM_000726,6
NM_001005746,6
NM_001330113,6
NM_001330117,4
NM_001320722,4
NM_001330115,4
NM_001330116,4
NM_001330114,4
NM_001005747,4
NM_001330118,4
NM_001025231,1
NM_017518,1
NM_001385483,2
NR_169631,2
NR_073156,2
NR_169630,1
NM_001385482,1
NM_001385481,1
NM_001258019,7
NR_047578,7
NM_001114183,7
NM_001258020,7
NR_157093,7
NM_001364165,7
NM_001364166,7
NM_001364167,7
NM_000827,7
NM_001258023,7
NM_001258022,7
NM_001258021,7
NM_173080,1
NM_001366975,1
NM_005843,1
NM_000033,1
NR_146713,23
NR_125776,1
NM_024003,2
NM_001143963,2
NM_001278116,3
NM_000425,2
NM_000427,3
NM_052905,19
NM_005334,4
NR_046608,1
NM_052891,1
NM_001349798,12
NM_001013415,1
NM_018315,1
NM_033632,12
NR_146729,1
NM_020393,3
NM_001142522,1
NM_012177,1
NM_004992,8
NM_001316337,8
NM_001110792,8
NM_001369393,8
NM_001369391,8
NM_001369392,8
NM_001369394,8
NR_126056,2
NM_001301871,2
NM_019041,2
NM_001301047,2
NM_001301870,2
NM_001114184,2
NM_012419,6
NM_001257069,7
NM_001242336,1
NM_001135037,1
NM_005927,1
NM_020061,1
NM_001364498,40
NM_001364500,40
NM_001364497,40
NM_001364499,40
NM_000513,3
NM_001048181,3
NM_001330067,3
NR_033797,1
NM_014624,1
NM_001205201,1
NM_001586,1
NM_001267809,1
NM_004515,1
NM_198321,5
NR_157195,34
NM_001364501,32
NM_001039350,34
NM_001009933,1
NM_001009932,1
NM_001009934,1
NM_001493,1
NM_017514,2
NM_001324475,1
NM_023015,1
NM_014447,3
NM_001287433,3
NM_001287432,3
NM_001025593,3
NM_001287431,3
NM_001025595,3
NM_020699,3
NR_037901,2
NR_037897,2
NM_130797,30
NM_001290253,17
NM_001377312,1
NM_001377313,1
NM_001099856,1
NM_001321396,1
NM_001145255,1
NR_165197,1
NM_001321397,1
NM_001377315,1
NM_001377314,1
NM_001099857,1
NM_003639,1
NM_001251962,5
NM_001251963,5
NM_015595,5
NM_014856,1
NR_104114,4
NM_001282283,4
NM_001081573,4
NM_080612,4
NM_001271960,1
NM_014437,1
NM_001255978,2
NM_001255980,2
NR_045658,2
NM_130898,2
NM_001255979,2
NM_001255981,2
NM_207308,3
NM_001159484,3
NM_020865,2
NM_001114397,2
NR_157196,23
NM_001290252,23
NM_001936,23
NM_001364502,10
NM_001166462,2
NM_001166460,2
NM_002436,2
NM_001166461,2
NM_001038705,1
NM_001375517,6
NM_001375513,6
NM_001351056,6
NM_001375514,6
NM_001375525,6
NM_001130067,6
NM_001375515,6
NM_001367713,5
NM_001367716,5
NM_001367714,5
NM_001367715,5
NM_015315,5
NM_001367717,5
NM_019863,1
NM_000132,6
NM_001278190,1
NM_001364679,1
NM_001364680,1
NM_001364681,1
NM_001349679,1
NM_001043351,1
NM_001278188,1
NM_153649,1
NR_103461,1
NM_001043353,1
NM_001278189,1
NM_001043352,1
NM_001278191,1
NM_152263,1
NM_001364682,1
NM_001364683,1
NM_001302692,4
NM_001302693,4
NM_001375516,5
NM_001375523,5
NM_001375520,5
NM_001375491,5
NM_001351057,5
NM_001375490,5
NM_001375522,5
NM_001375512,5
NM_001375488,5
NM_015271,5
NM_001375519,5
NM_001375489,5
NM_033551,4
NM_001367718,4
NM_001367719,4
NM_138740,3
NM_001297720,3
NM_001297718,3
NM_015449,3
NM_001297717,3
NM_001098616,3
NM_001302694,3
NM_001351054,4
NM_001351055,4
NM_001297721,2
NM_001297723,2
NM_001127320,1
NM_001287816,1
NM_001330730,1
NM_001287815,1
NM_001375625,1
NM_001375627,1
NM_001375628,1
NM_001375623,1
NM_001375626,1
NM_001375624,1
NM_001375616,1
NM_001375617,1
NM_001375620,1
NM_001375615,1
NM_001375614,1
NM_014847,1
NM_001375618,1
NM_001375621,1
NM_001375612,1
NM_001375630,1
NM_001375629,1
NM_001375622,1
NM_001375619,1
NM_001375631,1
NM_032385,1
NM_001145279,7
NM_001145281,7
NM_001145280,7
NM_001285522,6
NM_001285524,6
NM_001008503,12
NM_000914,6
NM_001145286,5
NM_001145285,5
NM_001285523,4
NM_001008504,4
NR_104348,6
NR_104350,6
NM_001145282,5
NR_104349,5
NM_001145284,5
NM_001145283,5
NR_104351,5
NM_001008505,4
NM_001382769,5
NM_001382770,5
NM_001382774,5
NM_001382772,5
NM_000565,5
NM_181359,5
NM_001382771,5
NM_001382773,5
NM_001206866,3
NM_015196,10
NM_001131007,10
NM_001099293,3
NM_001285526,2
NM_001145287,2
NM_001303544,2
NM_001098475,2
NM_182499,2
NM_001130700,8
NM_015553,8
NM_001130699,7
NR_046668,1
NM_017582,1
NM_001289,3
NM_000748,1
NM_001365046,3
NM_001365045,3
NM_001025107,3
NM_001365048,2
NM_001111,2
NM_015840,2
NM_015841,2
NM_001365047,2
NM_001365049,2
NM_001193495,2
NR_134873,2
NR_039991,2
NR_109985,2
NM_173662,1
NM_002249,10
NM_170782,10
NM_001204087,10
NM_001365838,10
NM_001365837,10
NM_001007524,1
NM_012151,1
NM_003013,1
NM_173515,8
NR_024476,1
NR_024477,1
NM_018196,8
NM_001184797,8
NM_001376404,29
NM_001376394,29
